lang	headline	word1	word2	joke_v1	joke_v2	joke
zh	财富·彩票更多>>	-	-	财富？先中个彩票再说！	v2：财务自由？先让彩票机吐出我三年前许愿时塞进去的那张废票再说——它卡在“谢谢惠顾”和“系统维护中”之间，比我人生还卡顿。	财富？先中个彩票再说！
zh	紅磡25歲男子高處墮下亡	-	-	红磡小伙跳楼“秒删”人生，连缓冲都没加载完。	红磡25岁男子高处坠亡，连系统都没来得及弹出“是否保存人生进度？”的提示框。	红磡小伙跳楼“秒删”人生，连缓冲都没加载完。
zh	苏永康为涉毒风波道歉 爱妻和陈洁仪发声力挺	-	-	苏永康吸毒惹祸，老婆和闺蜜急着“洗白”！	苏永康开完道歉记者会，老婆和陈洁仪立刻上线“情感代偿服务”——一个负责递纸巾，一个负责把“他只是试了一下”翻译成“他只是试了一下人生”。	苏永康吸毒惹祸，老婆和闺蜜急着“洗白”！
zh	二沙岛四季音乐会火热来袭 2025-09-30 08:11	-	-	二沙岛音乐会热到连秋天都冒汗！	二沙岛音乐会门票秒光，黄牛价炒到能换台空调——毕竟在40度的秋天听《秋日私语》，全靠观众汗流成河降温。	二沙岛音乐会热到连秋天都冒汗！
zh	大学生手搓机械战甲	-	-	大学生手搓机械战甲，辅导员：毕业设计能穿去答辩吗？	大学生手搓机械战甲，答辩组教授推了推眼镜：“这届毕设不错，就是下次记得给战甲装个‘自动还助学贷’模块——不然你穿出去，银行比导师先追着你跑。”	大学生手搓机械战甲，辅导员：毕业设计能穿去答辩吗？
zh	雄中生怒控師「塗改收據金額」詐財！影印店證實造假　校方回應了 生活 2025/10/02 22:02	-	-	雄中生怒揭老師「改收據」，影印店：我印的是真，你改的是假！	雄中生揭發老師改收據，影印店老闆冷笑：「我印的是紙，你老師改的是良心——可惜這行不收良心當付款方式。」	雄中生怒揭老師「改收據」，影印店：我印的是真，你改的是假！
zh	強弓、愛國者系統有望強強聯手？ 美商諾格副總裁親解析IBCS能耐	-	-	強弓配愛國者，美國副總裁來牽紅線！	諾格副總裁熱情介紹IBCS如何讓強弓和愛國者「聯手抗敵」，現場記者低聲問同行：「所以這算軍火界的交友軟體嗎？左滑攔截飛彈，右滑共享雷達——配對成功還送一發標準六型當見面禮？」	強弓配愛國者，美國副總裁來牽紅線！
zh	內湖母女雙屍案！10歲童多日未上學 竟陳屍屋內	-	-	十岁娃翘课太久，老师一查——人已在屋里“永久请假”。	老师查勤查到门牌号都发霉了，才惊觉这孩子不是翘课——是直接退学到了阴间教务处。	十岁娃翘课太久，老师一查——人已在屋里“永久请假”。
zh	TVBS民調／高雄2026變天！綠營4人對戰柯志恩　僅這人打平	-	-	高雄2026大乱斗，绿营四打一，居然只有一人没被柯志恩KO！	绿营四人组队打柯志恩，结果三人掉线、一人挂机，只剩一个靠系统自动续命勉强平手——高雄市民看了直呼：这匹配机制是用2003年选举服务器跑的吧？	高雄2026大乱斗，绿营四打一，居然只有一人没被柯志恩KO！
zh	雲端發票「少做關鍵設定」！中獎1000萬飛了　得主捶心肝	-	-	千萬中獎飛了，只因少點一下「確認」——雲端發票：我沒說不給，是你自己手滑！	雲端發票系統淡定回應：「你連『領獎』都要靠預設值，怪我沒把『恭喜暴富』彈窗做成強制關不掉的開屏廣告？」	千萬中獎飛了，只因少點一下「確認」——雲端發票：我沒說不給，是你自己手滑！
zh	反侵权公告（第44号）：对凤凰网科技、新浪微博擅改标题歪曲财新文章本意的强烈谴责	-	-	第44次抓到有人乱改我标题，这次是凤凰网和微博！	第44次发声明了，凤凰网和微博改我标题的手法，比AI生成的“震惊体”还敢编——建议下次直接给我颁个“年度最佳同人作者”奖，毕竟你们改完我都认不出自己亲生的文章。	第44次抓到有人乱改我标题，这次是凤凰网和微博！
zh	明月	-	-	明月：今晚不加班，但你得自己找Wi-Fi连它。	明月：古人望月思乡，今人连上月亮Wi-Fi才发现——信号满格，但登录页面要先关注公众号。	明月：今晚不加班，但你得自己找Wi-Fi连它。
zh	兄弟1指林暉盛封王戰飆首見紀錄 平野大讚了不起	-	-	林暉盛一指封神，平野直呼“大拇指都按不住了”！	林暉盛一指封王，平野赛后采访猛夸“了不起”，转头就在休息室小声问翻译：“他刚才是不是偷偷用了我Switch手柄的陀螺仪？”	林暉盛一指封神，平野直呼“大拇指都按不住了”！
zh	01觀點	-	-	“01观点”：不是二进制吵架，就是AI在讲道理。	“01观点”上线三年，粉丝以为在围观AI辩论赛，其实只是两个实习生用Excel函数互骂祖宗。	“01观点”：不是二进制吵架，就是AI在讲道理。
zh	任仲平文章解读｜中华民族伟大复兴势不可挡，势在“康庄大道”	-	-	复兴快车道，堵车都不带停的！	任仲平说复兴在康庄大道上疾驰，我骑共享单车追到爆胎，导航还提示：“前方拥堵，建议步行穿越历史周期律。”	复兴快车道，堵车都不带停的！
zh	酷打造「中文怪物」2天破170萬點閱　在台外國人大型企劃掀討論	-	-	老外组团在台湾造“中文怪物”，两天吓出170万点阅！	老外在台湾拍“中文怪物”爆红，本地人看完冷笑：“你们管这叫挑战？我们从小被注音符号和成语接龙追杀到大。”	老外组团在台湾造“中文怪物”，两天吓出170万点阅！
zh	俄烏戰爭	-	-	俄乌互掐，地球都看累了。	俄乌前线还在互扔炮弹，后方军火商的Excel表格已经自动填充到2030年了。	俄乌互掐，地球都看累了。
zh	特辑	-	-	特辑：别人家的新闻，专治你的无聊。	《特辑》：别人家的新闻，专治你的无聊——毕竟你刷三小时短视频，不如看一篇标题党如何把“我家猫打翻花盆”写成《地缘政治新变局》。	特辑：别人家的新闻，专治你的无聊。
zh	首批“国保单位·古树名木”协同保护名录公布	-	-	古树们终于有了“国家级保镖”！	古树刚挂上“国保”牌，隔壁开发商连夜把售楼处改名叫“千年风水·根脉传承府”，销售话术已更新：“您买的不是房，是碳积分祖宗。”	古树们终于有了“国家级保镖”！
zh	新北藥界募500個護理包　協助花蓮光復災後重建	-	-	新北藥界湊500個護理包，幫花蓮光復「傷心」重建！	新北藥界湊500個護理包送花蓮，網友酸：「與其捐護理包，不如先幫衛福部重裝驅動程式——上次救災物資還卡在『正在下載』。」	新北藥界湊500個護理包，幫花蓮光復「傷心」重建！
zh	花蓮光復救災	-	-	花蓮光復？先救災再復仇吧！	花蓮光復？先等挖土機挖完瓦礫，再挖出政府承諾的「三天內重建」到底埋在哪層斷垣底下。	花蓮光復？先救災再復仇吧！
zh	晚間影音新聞／讚台灣GDP成長、選舉透明 韓國議員問總理「不跟進嗎」	-	-	韓國議員酸總理：台灣GDP漲、選舉亮，你還在等什麼？	韓國議員問總理：「台灣GDP漲、選舉亮，你還在等什麼？」總理低頭滑手機回覆粉絲留言：「急什麼，我們的民主進度條……正在緩存中。」	韓國議員酸總理：台灣GDP漲、選舉亮，你還在等什麼？
zh	新竹驚悚車禍！69歲翁闖紅燈撞飛騎士　下車竟扶「助行器」 社會 2025/10/02 18:05	-	-	阿伯闖紅燈撞飛騎士，下車淡定扶助行器：「等我一下，剛才那步沒走穩。」	阿伯闯红灯撞飞骑士，下车扶助行器还掏手机打给保险公司：“喂，我这边刚完成一次‘被动式道路净化’，你们理赔算主动还是被动？”	阿伯闖紅燈撞飛騎士，下車淡定扶助行器：「等我一下，剛才那步沒走穩。」
zh	安理會通過組建鎮壓海地黑…	-	-	安理会派“黑”帮去镇压海地黑帮？	安理会派“黑”帮镇压海地黑帮？网友秒懂：原来国际维和现在走的是《无间道》剧本，就差一句“对不起，我是卧底”。	安理会派“黑”帮去镇压海地黑帮？
zh	結合迪士尼「愛麗絲」！嘉市光織影舞10月登場	-	-	嘉市光織影舞10月開演，愛麗絲帶你掉進兔子洞蹦迪！	嘉市光織影舞宣稱結合愛麗絲夢遊仙境，結果市民排隊三小時，進場發現「兔子洞」是QR碼掃描區，「紅心皇后」在喊：「砍掉重練！這燈光根本沒對到IG濾鏡！」	嘉市光織影舞10月開演，愛麗絲帶你掉進兔子洞蹦迪！
zh	花蓮6歲童家遭淹沒失聯！媽心碎求協尋　人困泥沙平安找到了	-	-	花蓮6歲娃玩躲貓貓，結果被泥沙「藏」太深，媽急到崩潰，好在最後平安出場！	花蓮6歲童被泥沙「藏」到差點上社會版，媽媽哭喊「快出來別玩了」，結果小孩爬出來第一句：「媽，我剛剛在裡面挖到你去年丟的鑰匙。」	花蓮6歲娃玩躲貓貓，結果被泥沙「藏」太深，媽急到崩潰，好在最後平安出場！
zh	铁路国庆中秋假期运输启动	-	-	铁路开启“人从众”假期模式！	铁路国庆中秋运输启动，12306服务器刚上线就被抢票脚本干到跪地喊爹：“求你们别刷了，我连‘余票充足’的谎都编不动了！”	铁路开启“人从众”假期模式！
zh	中央社志明編輯助手亮相 AskCNA 成打假利器	-	-	志明出手，假新闻秒变“前任”。	志明一上线，假新闻当场自首：“我编的，求别查IP，我妈以为我在做自媒体。”	志明出手，假新闻秒变“前任”。
zh	高雄鳳山車站大樓四度招商流標 屋頂太陽能發電已出租	-	-	鳳山車站大樓招租四連跪，屋頂的太陽能板都比它搶手。	鳳山車站大樓招商四連跪，屋頂太陽能板都看不下去了：「我發電都比你們招商有產值。」	鳳山車站大樓招租四連跪，屋頂的太陽能板都比它搶手。
zh	熱門新訊	-	-	热搜又双叒叕炸了，吃瓜群众速来集合！	热搜刚爆，我连瓜皮都舔干净了，才发现这瓜是AI用上周的八卦残渣喂出来的。	热搜又双叒叕炸了，吃瓜群众速来集合！
zh	义顺两户疑因噪音冲突 男子持刀捅死女邻居	-	-	邻居吵到动刀，静音键按成了凶器。	义顺邻里纠纷升级，静音键没按成，反手把“邻里守望”APP卸载了——毕竟推送通知比刀还快。	邻居吵到动刀，静音键按成了凶器。
zh	法國女生隨時「準備好」的秘訣被挖出！從身體到頭髮全靠一瓶輕鬆搞定	-	-	法国女生出门前只靠一瓶“魔法水”，从发丝到脚趾都ready到能直接走红毯！	法国女生那瓶“万能水”其实是卸妆水——毕竟，从头发丝到脚趾甲都靠滤镜撑着，真容一露，连地铁玻璃都不敢照。	法国女生出门前只靠一瓶“魔法水”，从发丝到脚趾都ready到能直接走红毯！
zh	記憶書店	-	-	这家书店专治“看完就忘”，可惜老板自己忘了开店。	记忆书店开业三年，书架上的《如何记住一切》积灰最厚，老板娘上周还在群里问：“有人见过我手机吗？我又忘了放哪了。”	这家书店专治“看完就忘”，可惜老板自己忘了开店。
zh	我国9月制造业PMI续回升 电子业领跑整体表现	-	-	电子厂带头“卷”，制造业PMI都忍不住往上冲！	电子厂老板在庆功宴上举杯：“感谢员工自愿加班，把PMI卷成心电图——还好跳的是上升波形，不是ICU警报。”	电子厂带头“卷”，制造业PMI都忍不住往上冲！
zh	石破茂在联大发表演讲提及对历史问题认识，外交部回应	-	-	石破茂在联大谈历史，外交部：您这“石”话该补补课了。	石破茂在联大谈历史认识，外交部回敬：“您这‘石’头记，建议先拿去东京地检特搜部做碳十四测年——别又是战后新写的。”	石破茂在联大谈历史，外交部：您这“石”话该补补课了。
zh	知名歌手蕾哈娜宣布三胎生女	-	-	蕾哈娜三胎凑齐“好”字，Riri家开幼儿园了！	蕾哈娜三胎生女，Riri家终于凑齐“好”字——现在只差一个能帮她回邮件的AI奶爸了。	蕾哈娜三胎凑齐“好”字，Riri家开幼儿园了！
zh	江苏连云港一饭店办酒席时屋顶倾塌 4名伤者被救出	-	-	连云港一饭店办酒席，屋顶先“干杯”塌了，四人被救出。	连云港酒席刚开席，屋顶比宾客先“躺平”——四人被救出时还在问：“主桌塌了，份子钱退不退？”	连云港一饭店办酒席，屋顶先“干杯”塌了，四人被救出。
zh	全部	-	-	“全都没了，连空气都打包带走了！”	“清仓大甩卖，连公司公章都抵押了——现在老板靠在楼下蹭别人的WiFi回邮件。”	“全都没了，连空气都打包带走了！”
